"","STUDENT__C","ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","SCHOOL__C","ACTUAL_END_DATE__C","STARTINGGRADE__C","ENDINGGRADE__C","LIVING_ON_CAMPUS__C","DATE_LAST_VERIFIED__C","HIGHEST_SAT_SCORE__C","SOURCE__C","NOTES__C","PURSUING_DEGREE_TYPE__C","START_DATE__C","STATUS__C","TRANSFER_REASON__C","TYPE__C","MAJOR_AREA__C","STUDENT_HS_COHORT__C","NUMBER_OF_MARKING_PERIODS__C","ANTICIPATED_GRADUATION__C","FINAL_GPA__C","GRAD_YEAR__C","MAJOR__C","COLLEGE_MAJOR_DECLARED__C","OTHER_MAJOR__C","NSC_VERIFIED__C","DUAL_ENROLLMENT__C","CLASS_RANK_PERCENTILE__C","Enrollment.SCHOOL__C","School.Name","Type","ADJUSTED_6_YEAR_GRADUATION_RATE__C","COMPETITIVENESS_RANKING__C","COMPETITIVENESS_INDEX__C","student_id","local_student_id"
"1148","00380000010UhswAAC","a0880000008xTMKAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4331,2013225
"1149","00380000010UhsWAAS","a0880000008xTLuAAM",FALSE,NA,"2010-08-25T18:00:13.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4289,2013073
"1150","00380000010UhsWAAS","a08C000000M07s2IAB",FALSE,NA,"2013-05-06T23:48:45.000Z","005C0000003CDalIAG","2014-10-03T22:58:59.000Z","005C0000006wSJzIAM","2014-10-03T22:58:59.000Z","","","","0018000000Y9oLoAAJ","",NA,NA,FALSE,"10/3/2014",0,"Salesforce","","Bachelor's (4-year)","9/1/2013","Attending","","College","",2013,3,"",NA,NA,"",TRUE,"",TRUE,FALSE,NA,"0018000000Y9oLoAAJ","California State University-Los Angeles","Public 4 yr",35.7,"Competitive",-1.83,4289,2013073
"1151","00380000010UhsWAAS","a0880000008xedNAAQ",FALSE,NA,"2010-08-27T20:16:00.000Z","00580000003U34WAAS","2013-09-05T21:50:40.000Z","005C0000004gIFSIA2","2013-09-05T21:50:40.000Z","","","","0018000000kxhmWAAQ","6/7/2013",9,12,FALSE,"",0,"Facebook Profile","","High School Diploma","9/1/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4289,2013073
"1152","00380000010UhsxAAC","a0880000008xTMLAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4332,2013124
"1153","00380000010UhsxAAC","a0880000008xedmAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-09-09T02:01:46.000Z","005C0000003CMzbIAG","2013-09-09T02:01:46.000Z","","","","0018000000kxhmWAAQ","6/7/2013",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4332,2013124
"1154","00380000010UhsxAAC","a08C000000M1AzPIAV",FALSE,NA,"2013-05-16T00:30:20.000Z","005C0000003CDalIAG","2014-10-03T23:36:15.000Z","005C0000006wSJzIAM","2014-10-03T23:36:15.000Z","","","","0018000000Y9pLLAAZ","",NA,NA,FALSE,"10/3/2014",0,"Salesforce","","Bachelor's (4-year)","9/26/2013","Attending","","College","",2013,3,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9pLLAAZ","University of California-Riverside","Public 4 yr",66.2,"Competitive",-0.41,4332,2013124
"1155","00380000010UhsXAAS","a0880000008xTLvAAM",FALSE,NA,"2010-08-25T18:00:13.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2007",5,8,FALSE,"",0,"","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4295,201135
"1156","00380000010UhsXAAS","a08C000000B0eitIAB",FALSE,NA,"2011-08-18T03:07:15.000Z","00580000003U38wAAC","2013-10-30T21:50:38.000Z","005C0000004gIFSIA2","2013-10-30T21:50:38.000Z","","","","0018000000kxnt8AAA","6/7/2011",NA,NA,FALSE,"",0,"","Student is preganant","High School Diploma","9/2/2008","Graduated","","High School","",2011,1,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4295,201135
"1157","00380000010UhsyAAC","a0880000008xednAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-09-24T19:38:41.000Z","005C0000003CMzbIAG","2013-09-24T19:38:41.000Z","","","","0018000000kxhmWAAQ","6/7/2013",9,12,FALSE,"",1720,"Salesforce","","High School Diploma","9/1/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4334,2013057
"1158","00380000010UhsyAAC","a0880000008xTMMAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",1720,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4334,2013057
"1159","00380000010UhsyAAC","a08C000000M1AwzIAF",FALSE,NA,"2013-05-16T00:01:43.000Z","005C0000003CDalIAG","2015-02-02T19:05:58.000Z","005C0000006wSJzIAM","2015-02-02T19:05:58.000Z","","","","0018000000Y9pM9AAJ","",NA,NA,FALSE,"1/28/2015",1720,"Salesforce","","Associate's (2 year)","5/15/2013","Attending","","College","",2013,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9pM9AAJ","University of La Verne","Private 4 yr",59.3,"Very Competitive",-0.92,4334,2013057
"1160","00380000010UhsYAAS","a0880000008xedPAAQ",FALSE,NA,"2010-08-27T20:16:00.000Z","00580000003U34WAAS","2013-11-07T00:58:59.000Z","005C0000003CMzbIAG","2013-11-07T00:58:59.000Z","","","","0018000000kxhmWAAQ","6/15/2012",9,NA,FALSE,"",1530,"Salesforce","","High School Diploma","9/1/2008","Graduated","","High School","",2012,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4296,201248
"1161","00380000010UhsYAAS","a08C000000M1gl9IAB",FALSE,NA,"2013-05-22T02:07:13.000Z","005C0000003teDhIAI","2014-05-21T20:44:05.000Z","005C0000003teDhIAI","2014-05-21T20:44:05.000Z","","","","0018000000Y9obFAAR","1/1/2014",NA,NA,FALSE,"5/21/2013",1530,"Salesforce","","Associate's (2 year)","1/7/2013","Transferred out","","College","",2012,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9obFAAR","Glendale Community College (CA)","Public 2 yr",25.9,"2 year (Noncompetiti",0,4296,201248
"1162","00380000010UhsYAAS","a08C000000DmrPjIAJ",FALSE,NA,"2012-05-02T06:23:53.000Z","005C0000003CDalIAG","2015-05-27T16:55:09.000Z","005C0000003teDhIAI","2015-05-27T16:55:09.000Z","","","","0018000000Y9oLoAAJ","",NA,NA,FALSE,"5/1/2012",1530,"Salesforce","","Bachelor's (4-year)","1/2/2014","Attending","","College","",2012,3,"5/12/2017",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLoAAJ","California State University-Los Angeles","Public 4 yr",35.7,"Competitive",-1.83,4296,201248
"1163","00380000010UhsYAAS","a0880000008xTLwAAM",FALSE,NA,"2010-08-25T18:00:13.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2008",5,8,FALSE,"",1530,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4296,201248
"1164","00380000010UhszAAC","a08C000000XJbz0IAD",FALSE,NA,"2014-11-14T19:41:50.000Z","005C0000003teDhIAI","2014-11-14T19:41:51.000Z","005C0000003teDhIAI","2014-11-14T19:41:51.000Z","","","","0018000000Y9oOyAAJ","",NA,NA,FALSE,"11/14/2014",0,"Salesforce","","Associate's (2 year)","8/22/2014","Attending","","College","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oOyAAJ","Citrus College","Public 2 yr",36,"2 year (Noncompetiti",0,6560,406139848
"1165","00380000010UhszAAC","a0880000008xedoAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-09-26T20:58:50.000Z","005C0000003CDalIAG","2013-09-26T20:58:50.000Z","","","","0018000000kxhlpAAA","6/7/2013",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2009","Graduated","","High School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,6560,406139848
"1166","00380000010UhszAAC","a0880000008xTMNAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2005","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,6560,406139848
"1167","00380000010UhszAAC","a08C000000OxvtRIAR",FALSE,NA,"2013-09-26T01:43:18.000Z","005C0000003CDalIAG","2014-11-14T17:52:18.000Z","005C0000006wSJzIAM","2014-11-14T17:52:18.000Z","","","","0018000000Y9pLKAAZ","5/30/2014",NA,NA,FALSE,"11/14/2014",0,"Salesforce","Academically dismissed","Bachelor's (4-year)","8/26/2013","Withdrawn","","College","",2013,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9pLKAAZ","University of California-Merced","Public 4 yr",56.7,"Competitive",-0.41,6560,406139848
"1168","00380000010UhsZAAS","a08C000000B0r7GIAR",FALSE,NA,"2011-09-12T05:38:33.000Z","005C0000003CDalIAG","2014-09-12T00:47:01.000Z","005C0000005imTgIAI","2014-09-12T00:47:01.000Z","","","","0018000000kxnt8AAA","6/30/2014",NA,NA,FALSE,"9/11/2014",0,"","","High School Diploma","9/11/2011","Graduated","","High School","",2013,1,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4297,2013135
"1169","00380000010UhsZAAS","a0880000008xTLxAAM",FALSE,NA,"2010-08-25T18:00:13.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4297,2013135
"1170","00380000010UhsZAAS","a0880000008xedQAAQ",FALSE,NA,"2010-08-27T20:16:00.000Z","00580000003U34WAAS","2012-12-19T15:39:26.000Z","005C0000003CMzbIAG","2012-12-19T15:39:26.000Z","","","","0018000000kxhm2AAA","6/24/2011",9,10,FALSE,"",0,"","Student was kicked-out/expelled from ESAT","High School Diploma","9/1/2009","Transferred out","Other","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4297,2013135
"1171","00380000010Uht0AAC","a08C000000Dmqa7IAB",FALSE,NA,"2012-05-01T00:45:23.000Z","005C0000003CDalIAG","2015-05-27T16:53:42.000Z","005C0000003teDhIAI","2015-05-27T16:53:42.000Z","","","","0018000000Y9oLmAAJ","",NA,NA,FALSE,"8/29/2012",1570,"Salesforce","","Bachelor's (4-year)","4/30/2012","Attending","","College","Life Sciences",2012,2,"5/12/2017",NA,NA,"Biology",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLmAAJ","California State University-Fullerton","Public 4 yr",53.5,"Competitive",-0.92,4336,2013244
"1172","00380000010Uht0AAC","a0880000008xTMOAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2008",5,8,FALSE,"",1570,"Salesforce","","Certificate","9/1/2006","Graduated","","Middle School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4336,2013244
"1173","00380000010Uht0AAC","a0880000009YpCeAAK",FALSE,NA,"2010-10-22T21:23:58.000Z","00580000003U38wAAC","2013-11-04T18:48:29.000Z","005C0000003teDhIAI","2013-11-04T18:48:29.000Z","","","","0018000000kxntJAAQ","6/28/2012",9,12,FALSE,"",1570,"Salesforce","","High School Diploma","9/1/2008","Graduated","","High School","",2012,1,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4336,2013244
"1174","00380000010Uht1AAC","a08C000000AyNFGIA3",FALSE,NA,"2011-05-05T22:31:54.000Z","00580000003U38wAAC","2014-11-20T23:43:59.000Z","005C0000003teDhIAI","2014-11-20T23:43:59.000Z","","","","0018000000Y9pLJAAZ","6/1/2012",NA,NA,FALSE,"",1690,"Salesforce","","Bachelor's (4-year)","5/5/2011","Withdrawn","Academic","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9pLJAAZ","University of California-Los Angeles","Public 4 yr",90.3,"Most Competitive+",1.49,4337,201146
"1175","00380000010Uht1AAC","a0880000008xTMPAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2007",5,8,FALSE,"",1690,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4337,201146
"1176","00380000010Uht1AAC","a0880000008xedqAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2014-04-03T22:00:49.000Z","00580000003U34WAAS","2014-04-03T22:00:50.000Z","","","","0018000000kxhm8AAA","6/30/2011",9,NA,FALSE,"",1690,"Salesforce","","High School Diploma","9/1/2007","Graduated","","High School","",2011,0,"",3.72,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4337,201146
"1177","00380000010Uht1AAC","a08C000000HX9rCIAT",FALSE,NA,"2013-03-14T18:02:33.000Z","005C0000003CDalIAG","2013-03-14T18:34:58.000Z","005C0000003CMzbIAG","2013-03-14T18:34:58.000Z","","","","0018000000Y9oo6AAB","",NA,NA,FALSE,"3/14/2013",1690,"Salesforce","MR confirmed attendance at Los Angeles City College via NSCH","Associate's (2 year)","2/4/2013","Attending","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oo6AAB","Los Angeles City College","Public 2 yr",18.1,"2 year (Noncompetiti",0,4337,201146
"1178","00380000010Uht2AAC","a08C000000LFc5dIAD",FALSE,NA,"2013-05-02T23:56:01.000Z","005C0000003CDalIAG","2014-10-03T23:26:40.000Z","005C0000006wSJzIAM","2014-10-03T23:26:40.000Z","","","","0018000000Y9otKAAR","",NA,NA,FALSE,"10/3/2014",0,"Salesforce","","Bachelor's (4-year)","8/28/2013","Attending","","College","",2013,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9otKAAR","Mills College","Private 4 yr",60.5,"Highly Competitive",0.23,4338,2013078
"1179","00380000010Uht2AAC","a0880000008xTMQAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4338,2013078
"1180","00380000010Uht2AAC","a0880000008xedrAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-09-26T02:29:42.000Z","005C0000003CMzbIAG","2013-09-26T02:29:42.000Z","","","","0018000000kxhm2AAA","6/7/2013",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4338,2013078
"1181","00380000010Uht3AAC","a0880000008xedsAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2014-04-03T22:00:38.000Z","00580000003U34WAAS","2014-04-03T22:00:38.000Z","","","","0018000000kxhm8AAA","6/30/2011",9,12,FALSE,"6/28/2011",0,"Salesforce","","High School Diploma","9/1/2007","Graduated","","High School","",2011,0,"",2.21,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4339,201147
"1182","00380000010Uht3AAC","a08C000000AyQ2EIAV",FALSE,NA,"2011-05-09T22:33:29.000Z","00580000003U38wAAC","2014-11-20T23:41:51.000Z","005C0000003teDhIAI","2014-11-20T23:41:51.000Z","","","","0018000000Y9oLoAAJ","",NA,NA,FALSE,"",0,"Salesforce","","Bachelor's (4-year)","5/9/2011","Did Not Enroll","","College","",2011,3,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLoAAJ","California State University-Los Angeles","Public 4 yr",35.7,"Competitive",-1.83,4339,201147
"1183","00380000010Uht3AAC","a0880000008xTMRAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4339,201147
"1184","00380000010Uht3AAC","a08C000000DlmjXIAR",FALSE,NA,"2012-02-24T19:34:00.000Z","005C0000003CDalIAG","2012-12-19T16:05:46.000Z","005C0000003CMzbIAG","2012-12-19T16:05:46.000Z","","","","0018000000Y9ovPAAR","",NA,NA,FALSE,"2/24/2012",0,"Salesforce","","Associate's (2 year)","2/27/2012","Attending","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9ovPAAR","Mt. San Antonio College","Public 2 yr",33.3,"2 year (Noncompetiti",0,4339,201147
"1185","00380000010Uht4AAC","a08C000000HTH0yIAH",FALSE,NA,"2012-08-29T17:51:23.000Z","005C0000003teDhIAI","2012-12-19T16:15:31.000Z","005C0000003CMzbIAG","2012-12-19T16:15:31.000Z","","","","0018000000Y9p1qAAB","",NA,NA,FALSE,"8/29/2012",0,"Salesforce","","Bachelor's (4-year)","8/29/2012","Attending","","College","",2012,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9p1qAAB","Pasadena City College","Public 2 yr",38.8,"2 year (Noncompetiti",0,4340,201264
"1186","00380000010Uht4AAC","a0880000008xedtAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-11-01T20:52:23.000Z","005C0000004gIFSIA2","2013-11-01T20:52:23.000Z","","","","0018000000kxhm8AAA","6/30/2012",9,NA,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2008","Graduated","","High School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4340,201264
"1187","00380000010Uht4AAC","a0880000008xTMSAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2008",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4340,201264
"1188","00380000010Uht5AAC","a08C000000ZiwfCIAR",FALSE,NA,"2015-05-14T20:53:16.000Z","005C0000003teDhIAI","2015-09-09T16:58:39.000Z","005C0000003teDhIAI","2015-09-09T16:58:39.000Z","","","","0018000000Y9oLfAAJ","",NA,NA,FALSE,"5/14/2015",0,"Salesforce","","Bachelor's (4-year)","9/28/2015","Did Not Enroll","","College","",2011,3,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLfAAJ","California State Polytechnic University-Pomona","Public 4 yr",52.4,"Competitive",-0.6,4341,201148
"1189","00380000010Uht5AAC","a08C000000bXzXOIA0",FALSE,NA,"2015-09-09T16:58:57.000Z","005C0000003teDhIAI","2015-09-09T16:58:57.000Z","005C0000003teDhIAI","2015-09-09T16:58:57.000Z","","","","0018000000Y9oLsAAJ","",NA,NA,FALSE,"9/9/2015",0,"Salesforce","","Bachelor's (4-year)","9/9/2015","Attending","","College","",2011,3,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLsAAJ","California State University-San Bernardino","Public 4 yr",41.1,"Competitive",-1.67,4341,201148
"1190","00380000010Uht5AAC","a0880000008z6MFAAY",FALSE,NA,"2010-09-21T17:58:45.000Z","00580000003U38wAAC","2013-11-05T00:51:30.000Z","005C0000003CMzbIAG","2013-11-05T00:51:30.000Z","","","","0018000000kxntKAAQ","6/28/2011",9,12,FALSE,"",0,"Salesforce","","High School Diploma","2/4/2008","Graduated","","High School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4341,201148
"1191","00380000010Uht5AAC","a08C000000ZhThnIAF",FALSE,NA,"2015-04-28T23:41:26.000Z","005C0000003teDhIAI","2015-05-14T20:53:29.000Z","005C0000003teDhIAI","2015-05-14T20:53:29.000Z","","","","0018000000Y9oLoAAJ","",NA,NA,FALSE,"4/28/2015",0,"Salesforce","","Bachelor's (4-year)","4/28/2015","Did Not Enroll","","College","",2011,3,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oLoAAJ","California State University-Los Angeles","Public 4 yr",35.7,"Competitive",-1.83,4341,201148
"1192","00380000010Uht5AAC","a0880000008xTMTAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4341,201148
"1193","00380000010Uht5AAC","a08C000000Azn4PIAR",FALSE,NA,"2011-06-12T06:26:21.000Z","00580000003U38wAAC","2015-09-10T16:23:28.000Z","005C0000003teDhIAI","2015-09-10T16:23:28.000Z","","","","0018000000Y9p1qAAB","5/15/2015",NA,NA,FALSE,"9/10/2015",0,"Salesforce","","Associate's (2 year)","6/12/2011","Transferred out","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9p1qAAB","Pasadena City College","Public 2 yr",38.8,"2 year (Noncompetiti",0,4341,201148
"1194","00380000010Uht5AAC","a08C0000009bVlfIAE",FALSE,NA,"2011-02-07T17:26:23.000Z","00580000003U34WAAS","2013-11-05T00:51:30.000Z","005C0000003CMzbIAG","2013-11-05T00:51:30.000Z","","","","0018000000kxi35AAA","2/3/2008",9,9,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2007","Other","","High School","",2011,4,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4341,201148
"1195","00380000010Uht6AAC","a0880000008xTMUAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4343,2013216
"1196","00380000010Uht7AAC","a08C0000009cCaGIAU",FALSE,NA,"2011-04-13T23:44:10.000Z","005C0000003CDalIAG","2013-10-25T21:21:05.000Z","005C0000003CMzbIAG","2013-10-25T21:21:05.000Z","","","","0018000000kxntLAAQ","6/29/2011",NA,NA,FALSE,"",0,"Salesforce","","High School Diploma","8/13/2008","Graduated","","High School","",2011,0,"",2.417,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4489,201167
"1197","00380000010Uht7AAC","a0880000008xedvAAA",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2013-10-25T21:21:03.000Z","005C0000003CMzbIAG","2013-10-25T21:21:03.000Z","","","","0018000000kxntJAAQ","6/28/2008",9,NA,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2007","Transferred out","Other","High School","",2011,1,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4489,201167
"1198","00380000010Uht7AAC","a0880000008xTMVAA2",FALSE,NA,"2010-08-25T18:00:17.000Z","00580000003U34WAAS","2012-12-19T15:37:44.000Z","005C0000003CMzbIAG","2012-12-19T15:37:44.000Z","","","","0018000000juv5cAAA","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4489,201167
"1199","00380000010Uht7AAC","a08C000000XJb5KIAT",FALSE,NA,"2014-11-14T19:33:05.000Z","005C0000003teDhIAI","2015-08-31T17:01:26.000Z","005C0000003teDhIAI","2015-08-31T17:01:26.000Z","","","","0018000000Y9ohxAAB","8/31/2015",NA,NA,FALSE,"8/31/2015",0,"Salesforce","","Associate's (2 year)","5/18/2013","Withdrawn","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9ohxAAB","ITT Technical Institute-Indianapolis","Private 4 yr",9.5,"Noncompetitive",0,4489,201167
